regime,theta,se
soft,-0.075348838,0.02380238
soft,-0.06565183,0.023281722
soft,-0.078117726,0.024465638
soft,-0.069830271,0.024175283
soft,-0.068026651,0.022161399
soft,-0.059915936,0.024288853
soft,-0.067890484,0.022273368
soft,-0.06872447,0.022073252
soft,-0.074888172,0.023495082
soft,-0.065378727,0.023333684
soft,-0.070922686,0.023752409
soft,-0.072728728,0.021706181
soft,-0.074799927,0.023581581
soft,-0.067466127,0.022033069
soft,-0.060992283,0.023584291
soft,-0.073524047,0.023973256
soft,-0.06001349,0.024362371
soft,-0.07312278,0.023844069
soft,-0.060411561,0.023867699
soft,-0.071153737,0.022997213
soft,-0.061691676,0.023495164
soft,-0.065154853,0.02240011
soft,-0.073184999,0.021510185
soft,-0.05992517,0.024594173
soft,-0.063974395,0.022809104
soft,-0.059781079,0.02412666
soft,-0.060534239,0.023878065
soft,-0.067147796,0.021960525
soft,-0.061331632,0.02348106
soft,-0.075227238,0.024018966
soft,-0.079121462,0.024648211
soft,-0.063504542,0.023170741
soft,-0.060045654,0.023949479
soft,-0.061624618,0.023939159
soft,-0.073128292,0.023297195
soft,-0.064337275,0.023630761
soft,-0.072856739,0.021102079
soft,-0.07476765,0.024100755
soft,-0.07676687,0.028267246
soft,-0.06050901,0.024227331
soft,-0.068995088,0.023109958
soft,-0.062528168,0.0230262
soft,-0.059408579,0.024338781
soft,-0.060589386,0.023752884
soft,-0.071882882,0.02368931
soft,-0.066513965,0.023128448
soft,-0.059310475,0.024261334
soft,-0.066341969,0.023156654
soft,-0.0587784,0.024349108
soft,-0.060551384,0.024183811
soft,-0.06101323,0.02368196
soft,-0.073994446,0.023601349
soft,-0.073956182,0.023961875
soft,-0.065074242,0.022325632
soft,-0.060306385,0.024411468
soft,-0.065218664,0.023730677
soft,-0.069062679,0.023647363
soft,-0.061408614,0.023656247
soft,-0.072154945,0.023810004
soft,-0.061189663,0.023598137
soft,-0.060765537,0.024324949
soft,-0.063470141,0.023537521
soft,-0.060914177,0.023636561
soft,-0.063290151,0.027466353
soft,-0.077009774,0.024207536
soft,-0.060138179,0.023936204
soft,-0.077092462,0.023936565
soft,-0.082159741,0.025221574
soft,-0.063081197,0.026035063
soft,-0.062652506,0.024090324
soft,-0.060228868,0.024025965
soft,-0.060449319,0.023780669
soft,-0.078996182,0.024975278
soft,-0.068572779,0.023436573
soft,-0.06827714,0.022130211
soft,-0.070787211,0.023215813
soft,-0.07417251,0.023531062
soft,-0.070846414,0.02147274
soft,-0.072756479,0.023840514
soft,-0.076225281,0.024190672
soft,-0.068011279,0.021536172
soft,-0.071498516,0.023741123
soft,-0.073266984,0.023051658
soft,-0.063931762,0.022740734
soft,-0.078705133,0.024507491
