regime,theta,se
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028244334,0.01840043
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.029436754,0.019554543
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028999873,0.019516953
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028814401,0.019447554
soft,-1.028845188,0.019456589
soft,-1.028851618,0.01945842
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845195,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028814749,0.019446041
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028821544,0.019447384
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845174,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.02884518,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028828996,0.019450259
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.02884547,0.019456618
soft,-1.028845188,0.019456589
