regime,theta,se
soft,-0.386627928,0.013788935
soft,-0.381921059,0.012587523
soft,-0.380527093,0.013682812
soft,-0.381825598,0.012975325
soft,-0.382883645,0.012515959
soft,-0.390265869,0.013254651
soft,-0.384513934,0.013215604
soft,-0.385851198,0.013571978
soft,-0.385641323,0.011727281
soft,-0.388878094,0.013251088
soft,-0.382349753,0.012772295
soft,-0.379691931,0.013927682
soft,-0.387901272,0.013285685
soft,-0.380833741,0.013904141
soft,-0.38677656,0.013562605
soft,-0.380224197,0.013842927
soft,-0.387313615,0.012958247
soft,-0.379910491,0.013699393
soft,-0.380757224,0.013153929
soft,-0.385172353,0.011788868
soft,-0.380755027,0.013932097
soft,-0.381924173,0.012407379
soft,-0.379874388,0.013931358
soft,-0.379925306,0.013909645
soft,-0.381746642,0.012982918
soft,-0.379727006,0.013782895
soft,-0.389124014,0.013579012
soft,-0.39091572,0.013878821
soft,-0.382086137,0.013440126
soft,-0.379511607,0.013959071
soft,-0.381886185,0.013429933
soft,-0.388198257,0.013112181
soft,-0.383964505,0.013467282
soft,-0.385136054,0.011600622
soft,-0.389890974,0.0137691
soft,-0.390766957,0.015154254
soft,-0.380096712,0.013739634
soft,-0.386384587,0.013201811
soft,-0.379806702,0.013603179
soft,-0.380552089,0.013912395
soft,-0.379614807,0.013918397
soft,-0.387706614,0.013420289
soft,-0.385093222,0.013004882
soft,-0.379998856,0.013906798
soft,-0.384867374,0.013135917
soft,-0.37997474,0.013842418
soft,-0.380547234,0.01389327
soft,-0.379401275,0.013857461
soft,-0.388641127,0.013393738
soft,-0.388908345,0.013631323
soft,-0.381502454,0.013055203
soft,-0.37999928,0.013910264
soft,-0.384349183,0.013333782
soft,-0.386084277,0.01333801
soft,-0.379434261,0.013856726
soft,-0.387462574,0.01328536
soft,-0.379571149,0.013931892
soft,-0.380668564,0.013611407
soft,-0.380073199,0.013632729
soft,-0.379849573,0.013863934
soft,-0.385625986,0.01524354
soft,-0.389973724,0.013650397
soft,-0.379486778,0.01394422
soft,-0.389761449,0.013432126
soft,-0.392086126,0.014008825
soft,-0.384224663,0.014064974
soft,-0.380738206,0.013599145
soft,-0.380436806,0.013905727
soft,-0.379862471,0.014001403
soft,-0.39115312,0.014062038
soft,-0.385012456,0.013484279
soft,-0.382072117,0.012661963
soft,-0.387182519,0.013136116
soft,-0.388196898,0.013198759
soft,-0.383653472,0.012073728
soft,-0.387705703,0.01342969
soft,-0.389769049,0.013694757
soft,-0.381946385,0.012528536
soft,-0.386959273,0.013559009
soft,-0.388177753,0.012704972
soft,-0.382144462,0.013150005
soft,-0.391215998,0.013837519
soft,-0.389371024,0.013467714
soft,-0.379582075,0.013838735
soft,-0.384643746,0.011560543
soft,-0.380473284,0.013431004
soft,-0.385068481,0.013315476
soft,-0.380041754,0.013959776
soft,-0.379211546,0.013913964
soft,-0.386878979,0.013723216
soft,-0.387333785,0.013066855
soft,-0.386952561,0.013912871
soft,-0.379928726,0.013459827
soft,-0.391423241,0.01370559
soft,-0.38004715,0.013954539
soft,-0.389424766,0.014026535
soft,-0.383669226,0.013451931
soft,-0.379457726,0.013681126
soft,-0.389518463,0.013750079
soft,-0.386918392,0.013836454
soft,-0.380462126,0.013318089
soft,-0.380390659,0.01373197
soft,-0.380423149,0.013910352
soft,-0.389612546,0.013591495
soft,-0.380403165,0.013533112
soft,-0.380502868,0.01329303
soft,-0.383447126,0.012085833
soft,-0.384562067,0.013430223
soft,-0.382772571,0.012480688
soft,-0.386291671,0.013688406
soft,-0.379546067,0.013951233
soft,-0.387923336,0.013175392
soft,-0.387534434,0.013772788
soft,-0.380552892,0.013501193
soft,-0.383301279,0.014541321
soft,-0.38723848,0.012706954
soft,-0.383918824,0.013759904
soft,-0.382306482,0.013692296
soft,-0.386512148,0.012481445
soft,-0.38493349,0.013586159
soft,-0.389272963,0.013446536
soft,-0.379435767,0.01383193
soft,-0.380119283,0.013973798
soft,-0.380160442,0.013636282
soft,-0.39078813,0.01349701
soft,-0.38919466,0.013821164
soft,-0.381417689,0.012977178
soft,-0.380939144,0.013896815
soft,-0.387195825,0.013210038
soft,-0.38037183,0.013832662
soft,-0.388663485,0.013899253
soft,-0.379056142,0.014043195
